race_date,race_city,race_no,result,horse_name,horse_accessories,horse_age,horse_sex,horse_origin,horse_sire,horse_dam,hors_broodmare_sire,jockey_weight,jockey_name,horse_owner,horse_trainer,horse_race_degree,horse_win_value,horse_psf_rate,horse_psf_rank,Horse_starting_box_no,horse_margin,horse_late_start,horse_rate,race_type,race_sex_group,race_age_group,race_race_group,race_length,race_track_type,race_track_condition,best_rating
2024-01-15,Bursa,5,3,KÖYAĞASI DEMİR,KG K DB,7y,m,KAIZBERT (RU)- FATOŞ / ODİNHAN,KAIZBERT (RU),FATOŞ,ODİNHAN,55,HALİT GÖKÇE,MURAT AKÇA,KENAN KAYALIK,1.38.53,9.3,14,3,9,"1,5 Lengths",2 Lengths,77,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,5,4,SINIR TANIMAZ,KG DB SK,6y,m,GÜRGÖKÇE- MENCULE.53 / RÜZGAR.30,GÜRGÖKÇE,MENCULE.53,RÜZGAR.30,57,OKAN GÖKÇE,İSKENDER DEMİRCİ,HAKAN DEMİRBAŞ,1.38.75,15.35,5,7,8,6 Lengths,,68,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,5,5,KIRALP,KG K DB,5y,m,BABA MEVLÜT- SUZİDİLARA / BİLGİN,BABA MEVLÜT,SUZİDİLARA,BİLGİN,56,NEVZAT AVCİ,AYHAN KARAYAKA,DILŞA KAYA,1.39.82,10.7,3,8,7,,,33,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,5,6,BAKGÖR,DB SK,5y,m,UÇANOĞLU- GÖBELLİ ECE / ODİNHAN,UÇANOĞLU,GÖBELLİ ECE,ODİNHAN,57,ZÜLFÜKAR KARABULUT,KADİR FİDAN,MURAT TÜRKOĞLU,1.39.95,43.85,1,10,1,,,52,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,5,7,SALUKİ,KG K,6y,m,UÇANOĞLU- KIRKISRAK / PEGASUS,UÇANOĞLU,KIRKISRAK,PEGASUS,54,YUNUS EMRE YÜKSEL,HAKKI TARIK DİKENCİK,MELEK ÖZGÜL,1.41.31,46.1,2,9,6,,2 Lengths,70,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,5,8,HAREM AĞASI,KG DB SK TGK,5y,m,GÜRGÖKÇE- AYTAŞI / BİLGİN,GÜRGÖKÇE,AYTAŞI,BİLGİN,61,ALİ YILDIZ,ERHAN KAVÇİN,EYLEM GÜN GÜNEŞ,1.42.29,10.25,12,5,2,,,66,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,5,9,GİDEROS,KG SK,5y,f,KAIZBERT (RU)- TAKI / SERTAY,KAIZBERT (RU),TAKI,SERTAY,53,MAHMUT BAĞ,CİMŞİT YILDIZ,SERHAT ÖNDER,1.46.92,3.8,14,2,4,,3 Lengths,78,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,5,10,ERDOĞDU,KG SK,7y,m,HIZLITAY- MAHARET / TIKI TORK KU (US),HIZLITAY,MAHARET,TIKI TORK KU (US),58,SEZER ÇELİK,DİLEK BURAN,SABRİ ARSLAN,1.50.78,11.4,11,6,5,,,86,Condition 3,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,6,1,MİRBEY,DB,4y,m,CAPTAIN RIO (GB)- HASMUŞLU / YONAGUSKA (USA),CAPTAIN RIO (GB),HASMUŞLU,YONAGUSKA (USA),54,AKIN SÖZEN,SUNGUR SOYDAM,HALİL ERSİN UYSAL,1.19.65,1.25,55,1,5,6 Lengths,,96,Condition-6,Undefined,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.11
2024-01-15,Bursa,6,2,AKINCI,KG DB SK,8y,m,DR FONG (USA)- EDOSH (IRE) / EXCELLENT ART (GB),DR FONG (USA),EDOSH (IRE),EXCELLENT ART (GB),55,NEVZAT AVCİ,NEDİM AKAGÜNDÜZ,MELEK ÖZGÜL,1.20.63,5.35,16,3,3,"3,5 Lengths",,94,Condition-6,Undefined,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.11
2024-01-15,Bursa,6,3,ISLAND BREEZE,KG K DB,4y,m,INVINCIBLE SON (IRE)- ISLAND QUEST (USA) / CAPE BLANCO (IRE),INVINCIBLE SON (IRE),ISLAND QUEST (USA),CAPE BLANCO (IRE),54,SELİM İPEK,AHMET GEÇGEL,EKREM ÇİLEK,1.21.19,14.2,2,5,4,Half Lengths,,53,Condition-6,Undefined,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.11
2024-01-15,Bursa,6,4,ÇAYIRAĞASI,KG K DB,5y,m,EL CORREDOR (USA)- NURSENA / SCARFACE,EL CORREDOR (USA),NURSENA,SCARFACE,55,ALİ YILDIZ,DİLEK ÖKTEN,ALİ RIZA AYDIN,1.21.26,17.75,2,4,1,"6,5 Lengths",,74,Condition-6,Undefined,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.11
2024-01-15,Bursa,6,5,CAFER BEY,DB SKG SK,5y,m,AMERİKALI- AKBALIKLI SILA / STAR GREY (FR),AMERİKALI,AKBALIKLI SILA,STAR GREY (FR),55,MAHMUT TURAN,İSA ÖZKAN,HÜSEYİN KARABULUT,1.22.36,3.95,25,2,2,,3 Lengths,93,Condition-6,Undefined,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.11
2024-01-15,Bursa,7,1,GULIYEV,DB SKG SK,6y,m,CUVEE (USA)- STARSHIP SURPRISE (USA) / FORESTRY (USA),CUVEE (USA),STARSHIP SURPRISE (USA),FORESTRY (USA),59,MEHMET KAYA,MUSA GÜNDÜZELİ,DILŞA KAYA,1.28.49,1.85,43,1,2,1 Lengths,,69,Condition 4,Undefined,4 Years Old and Up,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,7,2,SONER BEY,KG DB SK,5y,m,CAPTAIN RIO (GB)- MANA / LION HEART (USA),CAPTAIN RIO (GB),MANA,LION HEART (USA),57,MUSTAFA ÇİÇEK,EREN ERGİN,SENER GÖKÇE,1.28.62,2.95,24,2,6,Half Lengths,,77,Condition 4,Undefined,4 Years Old and Up,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,7,3,AIRFIELD,KG DB,4y,m,DEĞİRMENDERELİ- AAPIN / BAŞPİLOT,DEĞİRMENDERELİ,AAPIN,BAŞPİLOT,57,ADEM CEYLAN,GÜVEN ŞAHLI,FERDİ KIRAN,1.28.71,10.7,7,5,4,3 Lengths,,70,Condition 4,Undefined,4 Years Old and Up,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,7,4,İZMİT ASLANI,KG DB SK,5y,m,KANEKO- LIFE IS LIVE / ORPEN (USA),KANEKO,LIFE IS LIVE,ORPEN (USA),59,ONUR YILDIZ,BARIŞ DURDAĞ,YILMAZ GÜNDOĞDİ,1.29.23,10.8,8,4,1,3 Lengths,,72,Condition 4,Undefined,4 Years Old and Up,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,7,5,GRAND SUN,DB SKG SK,5y,m,INVINCIBLE SON (IRE)- GROUND SHAKER / GRAND EKINOKS,INVINCIBLE SON (IRE),GROUND SHAKER,GRAND EKINOKS,56,NEVZAT AVCİ,ERCAN SÖKMEZ,,1.29.72,4.45,16,3,3,,,79,Condition 4,Undefined,4 Years Old and Up,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,7,6,HARD FLOOD,DB SKG SK,7y,m,HAKEEM (USA)- FEVZUŞ / ROYAL ABJAR (USA),HAKEEM (USA),FEVZUŞ,ROYAL ABJAR (USA),55,OĞUZ EREN,SIDDIK KAYA,YASEMİN KARAKÜÇÜK,1.31.72,18.75,3,6,5,,,87,Condition 4,Undefined,4 Years Old and Up,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,1,KARAPINARLI EZGİ,KG K,3y,f,GENERAL QUARTERS (USA)- ŞUBAR / UNACCOUNTED FOR (USA),GENERAL QUARTERS (USA),ŞUBAR,UNACCOUNTED FOR (USA),58,AKIN SÖZEN,AYLA KOZAN,GÜRCAN TURAN,1.30.97,3.55,17,2,11,4 Lengths,,0,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,2,LADY HAWK,KG K,3y,f,APPROVE (IRE)- ZAHİDE HANIM / UNACCOUNTED FOR (USA),APPROVE (IRE),ZAHİDE HANIM,UNACCOUNTED FOR (USA),58,ALİ YILDIZ,SUNAY COŞKUN,İRFAN YAKUT,1.31.59,4.7,15,3,12,3 Lengths,,38,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,3,ŞANS BALONU,KG DB SK,3y,f,SCARFACE- LEGEDEMA / COMMON GROUNDS (GB),SCARFACE,LEGEDEMA,COMMON GROUNDS (GB),58,HALİL KAPLAN,AHMET KURT,TUNCAY PELEN,1.31.98,7.55,10,5,6,Half Lengths,,35,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,4,GOLDEN CLİM,K SKG,3y,f,PAPA CLEM (USA)- GOLDEN HARD / LION HEART (USA),PAPA CLEM (USA),GOLDEN HARD,LION HEART (USA),58,OKAN GÖKÇE,MÜSLÜM AKBIYIK,TUNCAY ATEŞ,1.32.08,6.4,20,1,8,"3,5 Lengths",,0,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,5,SILVER HORSESHOE,K DB,3y,f,SIDNEY'S CANDY (USA)- SILVER PLANE (USA) / SILVER TRAIN (USA),SIDNEY'S CANDY (USA),SILVER PLANE (USA),SILVER TRAIN (USA),58,ONUR YILDIZ,UMUR ÖZARAR,SERGEN GÖKÇE,1.32.66,6.7,12,4,2,,,33,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,6,STELLA LEVISTA,KG K,3y,f,AIR VICE MARSHAL (USA)- KITTY HAWK / COMMANDS (AUS),AIR VICE MARSHAL (USA),KITTY HAWK,COMMANDS (AUS),58,NEVZAT AVCİ,SELİN DİKENCİK,MELEK ÖZGÜL,1.33.30,7.75,4,6,3,,,20,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,7,DANCE OF THE OCEAN,KG DB,3y,f,TIZWAY (USA)- FINNIE MAC COOL (USA) / GIANT'S CAUSEWAY (USA),TIZWAY (USA),FINNIE MAC COOL (USA),GIANT'S CAUSEWAY (USA),56,ZÜLFÜKAR KARABULUT,MELİS KURTEL EMİN,BATUHAN AY,1.34.49,12.6,5,8,4,,,0,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,8,DIFFERENT STYLE,K DB,3y,f,TIZWAY (USA)- SANIMA (USA) / GALILEO (IRE),TIZWAY (USA),SANIMA (USA),GALILEO (IRE),58,TUGAY ALICI,NİMET ARİF KURTEL,MUHAMMED UĞUR TURAN,1.34.93,12.0,6,7,1,,,0,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,9,CIRILLA,KG K,3y,f,HEMSWORTH (USA)- FIBONACCI / NATIVE KHAN (FR),HEMSWORTH (USA),FIBONACCI,NATIVE KHAN (FR),58,NURETTİN ŞEN,SELİN DİKENCİK,MELEK ÖZGÜL,1.37.08,7.75,5,6,10,,,34,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,10,CHARLETT,KG SK,3y,f,BUSHRANGER (IRE)- NAGİŞ / LUXOR,BUSHRANGER (IRE),NAGİŞ,LUXOR,54,ADEM CEYLAN,ARSEN KARA,,1.38.19,46.6,1,11,5,,,0,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,11,QUEEN SERENITY,K DB,3y,f,KANEKO- KHALESSİ / BOSPORUS (IRE),KANEKO,KHALESSİ,BOSPORUS (IRE),58,MAHMUT TURAN,BORA GÖVEREN,VOLKAN YÜKSEL,1.54.51,19.7,2,9,7,,"1,5 Lengths",30,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,8,12,HEARTLESS,KG DB SK,3y,f,SMART ROBIN (JPN)- GÖKLERİN YILDIZI / AKINDAYIM (IRE),SMART ROBIN (JPN),GÖKLERİN YILDIZI,AKINDAYIM (IRE),58,ONUR ÖZTÜRK,BARIŞ KARAGÖZ,ALİ RIZA YILDIZ,Derecesiz,24.55,2,10,9,,,20,Maiden,Female,3 Years Old,English,1400,Dirt,Good Going,1.24.50
2024-01-15,Bursa,9,1,BAYELMAS,KG DB SK,4y,m,CANKARDEŞLER- SERRACEM / SAĞANAK,CANKARDEŞLER,SERRACEM,SAĞANAK,58,MUSTAFA ÇİÇEK,ÖZGÜR ALPASLAN SÜMER,KAZIM ŞENGEL,1.37.74,3.15,34,1,4,1 Lengths,,42,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,2,TACETTİN BEY,KG SK,4y,m,ÖZGÜNHAN- GÖNÜLGÜZELİ / TURBO,ÖZGÜNHAN,GÖNÜLGÜZELİ,TURBO,60,HALİL KAPLAN,MEHMET ÖZTEKİN,MUHAMMED UĞUR TURAN,1.37.87,2.95,23,2,8,3 Lengths,,46,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,3,ATOM ENERJİSİ,DB SKG SK,4y,m,YAŞARCIK- MAKAY / HALİD,YAŞARCIK,MAKAY,HALİD,50,EREN KADİRLER,TURAN ÇİÇEK,RAMAZAN BAŞKURT,1.38.40,121.3,0,14,1,"1,5 Lengths",,13,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,4,SULTAN NENE,KG K,4y,f,TURBO- ÖZDİLBER / ARASLI,TURBO,ÖZDİLBER,ARASLI,58,YUNUS EMRE YÜKSEL,HAKKI TARIK DİKENCİK,MELEK ÖZGÜL,1.38.58,16.6,5,5,7,4 Lengths,,45,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,5,ŞEHNAZ LONGA,KG K DB,4y,f,TURBO- SÜRMENEBEYİ / YAŞARCIK,TURBO,SÜRMENEBEYİ,YAŞARCIK,56,OĞUZ EREN,MURAT AKÇA,KENAN KAYALIK,1.39.24,10.5,6,4,10,,,38,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,6,ATILIMBEYİ,KG K,4y,m,BABA MEVLÜT- ATILIM / AYABAKAN,BABA MEVLÜT,ATILIM,AYABAKAN,53,HALİT GÖKÇE,ASLI SADIKOĞLU,HAKAN DEMİRBAŞ,1.39.25,13.0,4,7,12,,,38,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,7,NEVADA,KG K DB GKR,4y,f,DEMİRDÖVEN- ERAYŞE / TAMERİNOĞLU,DEMİRDÖVEN,ERAYŞE,TAMERİNOĞLU,54,ZÜLFÜKAR KARABULUT,MİNE ER,REŞAT KILIÇ,1.39.52,51.05,1,13,9,,,36,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,8,YENİŞEHİRLİ,KG,4y,m,ÖZGÜNHAN- CEMREGÜLÜ / ŞÖVALYE,ÖZGÜNHAN,CEMREGÜLÜ,ŞÖVALYE,55,ÇAĞLAR TAŞCI,ÜMİT ÖZTÜRK,HAKAN DEMİRBAŞ,1.39.95,26.15,3,12,6,,,43,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,9,MUHLİSHAN,KG SK,4y,m,KAIZBERT (RU)- TURBOCUKARDEŞLER / TURBO,KAIZBERT (RU),TURBOCUKARDEŞLER,TURBO,53,ERHAN AKKAYA,METE ÇELİK,SERHAT ÖNDER,1.40.82,16.3,3,11,14,,,38,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,10,GARNET,KG DB SK,4y,f,CANKARDEŞLER- YENİCELİ / TAMERİNOĞLU,CANKARDEŞLER,YENİCELİ,TAMERİNOĞLU,55,ALİ YILDIZ,MOHAMMAD ÖMER NAUSHAD MA,YOUSEF ARHIM,1.42.19,12.1,5,6,2,,,36,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,11,NEVESTA,KG DB SK,4y,f,CANKARDEŞLER- KOBAT / İZBATUR,CANKARDEŞLER,KOBAT,İZBATUR,56,KADİR TOKAÇOĞLU,SERKAN ALSANCAK,RAMAZAN AKDUMAN,1.42.42,21.6,3,10,11,,"1,5 Lengths",38,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,12,AL TOLGA,KG SK,4y,m,KAMAN- ELAYAR / SÜLO,KAMAN,ELAYAR,SÜLO,57,TOLGA YILDIZ,DEMİRHAN YILMAZ,AHMET ÖZGEN,1.43.03,19.8,4,8,3,,,40,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,13,AŞK VE GURUR,KG K,4y,f,BAHARŞAH- GÜL FIRTINASI / GÜNCANHAN,BAHARŞAH,GÜL FIRTINASI,GÜNCANHAN,59,NEVZAT AVCİ,FATİH TUNCER,REŞAT KILIÇ,1.45.96,10.55,7,3,5,,,44,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,14,TEPKİ,,4y,f,JOKER- MANTARKIZI / SAĞANAK,JOKER,MANTARKIZI,SAĞANAK,50,İSMAİL GÜN,BÜLENT BAYBURAN,FERDİ KIRAN,1.49.41,126.4,0,15,13,,,11,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Bursa,9,15,CANHAY,KG DB SK GKR,4y,m,CANKARDEŞLER- TANEMCAN / KIRIMHAN,CANKARDEŞLER,TANEMCAN,KIRIMHAN,57,MAHMUT TURAN,ÖZGÜR KAHRAMAN,ALİ RIZA YILDIZ,1.52.07,22.45,3,9,15,,,41,Handicap 14,Undefined,4 Years Old,Arabian,1400,Dirt,Good Going,1.33.63
2024-01-15,Şanlıurfa,1,1,KING KARACA,DB SKG SK,3y,m,MENDIP (USA)- COPY CAT / ROYAL ABJAR (USA),MENDIP (USA),COPY CAT,ROYAL ABJAR (USA),58,FERİT YARDIMCI,EDİP KAYHAN ERGİN,EYYÜP YARDIMCI,1.16.80,3.85,18,2,6,"5,5 Lengths",,0,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,2,MY BOY FIRAT,DB SKG SK,3y,m,MYBOYCHARLIE (IRE)- SPEEDILY / LUXOR,MYBOYCHARLIE (IRE),SPEEDILY,LUXOR,58,İSA KATAR,MEHMET ALİ ÇEÇAN,MEHMET ALİ SUBAY,1.17.83,6.35,12,4,12,13 Lengths,,23,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,3,ENGADIN,KG SK,3y,m,NATIVE KHAN (FR)- YÜNLÜCELİ KIZ / DADAŞ,NATIVE KHAN (FR),YÜNLÜCELİ KIZ,DADAŞ,56,AZİZ AKDEMİR,BAKIR FELHAN,MAHSUM BARCİN,1.20.27,37.85,3,8,5,"1,5 Lengths",,0,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,4,SUPER RUNNER,KG SK,3y,f,SUPER SAVER (USA)- SAINT TROPEZ / DIVINE LIGHT* (JPN),SUPER SAVER (USA),SAINT TROPEZ,DIVINE LIGHT* (JPN),56,MEHMET EMİN DOĞAN,CELAL AKIL,HARUN DEĞİRMENCİ,1.20.60,26.4,2,10,9,"1,5 Lengths",,19,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,5,SIR LITTLE,DB SK,3y,m,SMART ROBIN (JPN)- PAVLONYA / TOROK (IRE),SMART ROBIN (JPN),PAVLONYA,TOROK (IRE),58,BURAK BEKTAŞ,ADİL ÇİZİK,VELİ ÇİZİK,1.20.95,17.0,3,7,11,,10 Lengths,27,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,6,LORD OF THE IRON,KG K,3y,f,INDIGO RED (GB)- NANİ NANİ / CUVEE (USA),INDIGO RED (GB),NANİ NANİ,CUVEE (USA),56,SAMİ KAPLAN,MEHMET DEMİR,İBRAHİM DEMİR,1.21.03,11.25,5,5,10,,,24,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,7,MONALISA SMILE,SK,3y,f,FARKİN ATEŞİ- MISS DE HAVILLAND (IRE) / CAPE CROSS (IRE),FARKİN ATEŞİ,MISS DE HAVILLAND (IRE),CAPE CROSS (IRE),54,ABDULLAH ÇANKAYA,CAN ÇAĞRI,TURĞUT ÇİZİK,1.21.24,4.65,17,3,7,,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,8,BEYBİN,KG K,3y,f,ABJAR ACADEMY- FİRDA / PRIVATE TENDER (GB),ABJAR ACADEMY,FİRDA,PRIVATE TENDER (GB),53,AHMET HASAN BAYAR,MUSA GÖKHAN,VEDAT ÖNDER,1.23.91,124.4,1,12,4,,,0,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,9,OĞLUM NÜSRET,DB SKG SK,3y,m,PERFECT STORM- MERCIFUL (IRE) / CAPE CROSS (IRE),PERFECT STORM,MERCIFUL (IRE),CAPE CROSS (IRE),56,EMRE AKKILIÇ,ÜMİT KORKMAZ,OSMAN DEMİR,1.24.69,58.95,1,11,8,,,7,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,10,ÇIĞLIFIRTINASI,KG K DB,3y,f,PIANO SONATA- STRONG GIRL / OKAWANGO (USA),PIANO SONATA,STRONG GIRL,OKAWANGO (USA),59,YUSUF CENGİZ,HÜSEYİN DİLBER,ERCAN ALTIN,1.27.86,2.7,34,1,2,,300 Meters,27,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,11,SAVAŞALP,DB SKG SK,3y,m,EVOKE (USA)- MY LUCKY DAY / DIVINE LIGHT* (JPN),EVOKE (USA),MY LUCKY DAY,DIVINE LIGHT* (JPN),58,NECMİ ALTIN,İBRAHİM ŞEKER,OSMAN DEMİR,1.29.24,14.65,4,6,1,,,17,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,1,12,UÇAN AHMET,DB SK,3y,m,HAKEEM (USA)- SABA / POWERSCOURT (GB),HAKEEM (USA),SABA,POWERSCOURT (GB),58,MEHMET DOĞAN,CELAL KAYA,MURAT ALTIN,1.34.38,33.35,2,9,3,,15 Lengths,10,Maiden,Undefined,3 Years Old,English,1200,Dirt,Moist,1.12.03
2024-01-15,Şanlıurfa,2,1,WARRIOR JUSTEN,KG SK,5y,m,JUSTENUFFHUMOR (USA)- ANAVARZA / UNACCOUNTED FOR (USA),JUSTENUFFHUMOR (USA),ANAVARZA,UNACCOUNTED FOR (USA),57,MEHMET ŞAKİR,CAN ÇAĞRI,TURĞUT ÇİZİK,1.52.42,12.7,4,10,8,2 Lengths,,43,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,2,SOUND OF VICTORY,KG K,4y,m,SPEEDY WOLF- SİMİRNALI KIZ / UNACCOUNTED FOR (USA),SPEEDY WOLF,SİMİRNALI KIZ,UNACCOUNTED FOR (USA),55,SAMİ KAPLAN,BEDİR ARSLAN,YELİZ BAYSAL,1.52.77,25.65,3,11,6,2 Lengths,,0,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,3,CONQUERING,KG DB,4y,m,LILBOURNE LAD (IRE)- NEFESKESEN / NITRO (GB),LILBOURNE LAD (IRE),NEFESKESEN,NITRO (GB),58,ABDULLAH ÇANKAYA,MEHMET EMİN ALTUNDAĞ,HALİL ÇALI,1.53.15,12.2,6,7,2,"1,5 Lengths",,38,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,4,ZEA BIDDY,KG DB SK,6y,m,WIN RIVER WIN (USA)- OCEAN SUNRISE (IRE) / DANEHILL (USA),WIN RIVER WIN (USA),OCEAN SUNRISE (IRE),DANEHILL (USA),60,AHMET HASAN BAYAR,BAKIR FELHAN,MAHSUM BARCİN,1.53.40,21.55,5,8,3,Half Lengths,,67,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,5,KORTVELİ GOGO,DB SKG SK,6y,f,LAST EXIT- FULL STORM (USA) / FULL MANDATE (USA),LAST EXIT,FULL STORM (USA),FULL MANDATE (USA),60,İSA AKYAVUZ,MEHMET GÜMÜŞKOLAN,MURAT ALTIN,1.53.50,13.85,7,6,1,,,54,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,6,DAR SOKAK,KG K,7y,m,EXPANSION (USA)- VICTORY KISS / VICTORY GALLOP (CAN),EXPANSION (USA),VICTORY KISS,VICTORY GALLOP (CAN),63,MAHMUT ÜNLÜ,MUSTAFA ERCAN,HARUN DEĞİRMENCİ,1.53.81,7.15,12,3,9,,,66,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,7,BİBA HAN,KG SK,5y,m,TOCCET (USA)- BARTOYA / BARNATO (USA),TOCCET (USA),BARTOYA,BARNATO (USA),60,BURAK BEKTAŞ,MUSTAFA BAYDAN,SERVET DOĞAN,1.53.87,8.0,10,5,13,,,59,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,8,BEGONYA,K SKG,4y,f,TRIPLE BONUS- SAGA BELLA (IRE) / SADLER'S WELLS (USA),TRIPLE BONUS,SAGA BELLA (IRE),SADLER'S WELLS (USA),59,HASAN ALTUNDAĞ,YAKUP ÇELİK,MEHMET DEMİROL,1.54.01,25.7,3,12,4,,,56,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
2024-01-15,Şanlıurfa,2,9,İBOCAN,KG DB SK,4y,m,GÜNGÖR BABA- HIZMALI / PERFECTO,GÜNGÖR BABA,HIZMALI,PERFECTO,56,NECMİ ALTIN,ETHEM KAPLAN,ERCAN ALTIN,1.54.03,3.7,15,1,12,,6 Lengths,57,Condition 2,Undefined,4 Years Old and Up,English,1700,Dirt,Moist,1.45.30
